perkara_id;tanggal_putusan;jenis_perkara_nama;umur_p;umur_t;lama_pernikahan_bulan;faktor;kecamatan_p;kabupaten_p;kecamatan_t;kabupaten_t
36535;18/10/2022;Cerai Gugat;59;65;108;Ekonomi;Kecamatan Balongbendo;Kab. Sidoarjo;Kecamatan Balongbendo;Kab. Sidoarjo
36034;18/10/2022;Cerai Talak;49;51;364;Meninggalkan Salah Satu Pihak;Kecamatan Sidoarjo Kabupaten  Sidoarjo. Dan / Sekarang tinggal di Perumahan Magersari Blok BB No 08 : 22 RT 30 RW 07 Kelurahan/ Desa Magersari Kecamatan Sidoarjo Kabupaten Sidoarjo;Kabupaten  Sidoarjo. Dan / Sekarang tinggal di Perumahan Magersari Blok BB No 08 : 22 RT 30 RW 07 Kelurahan/ Desa Magersari Kecamatan Sidoarjo Kabupaten Sidoarjo;Kecamatan Sidoarjo  Kabupaten Sidoarjo.;Kabupaten Sidoarjo.
36572;18/10/2022;Cerai Talak;32;;17;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Porong;Kab. Sidoarjo;Kecamatan Sukodono;Kabupaten Sidoarjo.( Rumah Bu Yati)
36574;18/10/2022;Cerai Gugat;48;;283;Mabuk;Kecamatan Tulangan;Kabupaten Sidoarjo.;Kecamatan Tulangan;Kabupaten Sidoarjo.
36609;19/10/2022;Cerai Gugat;25;31;37;Kekerasan Dalam Rumah Tangga;Kecamatan Tulangan;Kabupaten Sidoarjo;Kecamatan Asemrowo;Kota Surabaya
36116;19/10/2022;Cerai Gugat;31;36;156;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Taman;Kabupaten Sidoarjo;Kecamatan Taman;Kabupaten Sidoarjo
36642;19/10/2022;Cerai Gugat;30;30;102;Ekonomi;Kec. Sidoarjo;Kab. Sidoarjo;Kec.Sidoarjo;Kab. Sidoarjo
36649;19/10/2022;Cerai Gugat;24;28;36;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Prambon;Kabupaten Sidoarjo;Mojosari;Kabupaten Mojokerto (Tahanan Polres Mojokerto)
36655;19/10/2022;Cerai Gugat;36;39;28;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru;Kabupaten Sidoarjo;Kecamatan Sambikerep Kota Surabaya Nomor HP.085854762865 di rumah Bapak Mulyono;Kota Surabaya Nomor HP.085854762865 di rumah Bapak Mulyono
36664;19/10/2022;Cerai Talak;23;20;15;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Krian;Kabupaten Sidoarjo;Kecamatan Sukodono;Kabupaten Sidoarjo
36155;19/10/2022;Cerai Gugat;42;48;294;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Prambon;Kabupaten Sidoarjo;Kecamatan Prambon;Kabupaten Sidoarjo
34644;19/10/2022;Cerai Gugat;31;22;44;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sidoarjo;Kabupaten Sidoarjo;Kecamatan Sidoarjo;Kabupaten Sidoarjo
34646;19/10/2022;Cerai Talak;43;39;244;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sukodono;Kabupaten Sidoarjo;0;Kabupaten Sidoarjo. Namun sekarang tidak diketahui tempat tinggalnya baik di dalam maupun di luar Wilayah Republik Indonesia.
36701;19/10/2022;Cerai Gugat;22;24;21;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sukodono;Kabupaten Sidoarjo saat ini tinggal di Bendotrtetek;Kecamatan Sukodono;"Kabupaten Sidoarjo;"
36706;19/10/2022;Cerai Gugat;24;23;23;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Krembung;Kabupaten Sidoarjo;Kecamatan Krembung;Kabupaten Sidoarjo
34661;19/10/2022;Cerai Gugat;34;40;184;Peselisihan dan Pertengkaran Terus Menerus;Kec. Candi;Kab. Sidoarjo;Kec. Candi;"Kab. Sidoarjo
Alamat sekarang   :  tidak di ketahui keberadaan dan alamatnya
   baik didalam maupun di luar negeri"
36717;19/10/2022;Cerai Gugat;34;36;208;Kekerasan Dalam Rumah Tangga;Kecamatan Candi;Kabupaten Sidoarjo saat ini tinggal di Jl. Jaksa Agung Suprapto No. 22 A;Kecamatan Candi;Kabupaten Sidoarjo
36722;19/10/2022;Cerai Gugat;25;;58;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Gedangan;Kabupaten Sidoarjo.;Kecamatan Gedangan;Kabupaten Sidoarjo
34676;19/10/2022;Cerai Gugat;51;43;138;Meninggalkan Salah Satu Pihak;Kecamatan Prambon;Kabupaten Sidoarjo;Kecamatan Prambon;Kabupaten Sidoarjo
34713;19/10/2022;Cerai Gugat;48;50;124;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru;"Kabupaten Sidoarjo
(Alamat Sekarang) Jalan Nusa Indah nomor 90";Kecamatan Waru;"Kabupaten Sidoarjo
sekarang tidak diketahui alamatnya dengan jelas dan pasti di wilayah Republik Indonesia;"
34725;19/10/2022;Cerai Gugat;23;31;79;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Prambon;Kabupaten Sidoarjo;0;"Kabupaten Sidoarjo 
sekarang tidak diketahui alamat dan tempat tinggalnya dengan 
jelas"
36529;19/10/2022;Cerai Talak;30;26;91;Peselisihan dan Pertengkaran Terus Menerus;Kec. Tulangan Kab. Sidoarjo;Kab. Sidoarjo;Kec. Tulangan Kab. Sidoarjo saat ini berada di Randegan RT. 09 RW. 02 Kec. Tanggulangin Kab. Sidoarjo;Kab. Sidoarjo saat ini berada di Randegan RT. 09 RW. 02 Kec. Tanggulangin Kab. Sidoarjo
34740;19/10/2022;Cerai Gugat;32;37;42;Ekonomi;Kecamatan Sidoarjo;Kabupaten Sidoarjo;Kecamatan Sidoarjo;"Kabupaten Sidoarjo.
Namun sekarang tidak diketahui alamat dan tempat tinggalnya dengan jelas"
36021;19/10/2022;Cerai Talak;26;27;66;Peselisihan dan Pertengkaran Terus Menerus;Kec. Gedangan Kab. Sidoarjo saat ini berada di rumah kos Milik Pak Singgih Jl. Cendrawasih RT. 05 RW. 01;Kab. Sidoarjo saat ini berada di rumah kos Milik Pak Singgih Jl. Cendrawasih RT. 05 RW. 01;Kec. Gedangan Kab. Sidoarjo;Kab. Sidoarjo
36794;19/10/2022;Cerai Gugat;25;31;98;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sidoarjo;Kabupaten Sidoarjo saat ini tinggal di Perum Babatan Asri Blok K-27;Kecamatan Sidoarjo;Kabupaten Sidoarjo
36542;19/10/2022;Cerai Gugat;23;26;11;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Balongbendo;Kabupaten Sidoarjo;Kecamatan Gedeg;Kabupaten Mojokerto
36568;19/10/2022;Cerai Gugat;60;59;129;Peselisihan dan Pertengkaran Terus Menerus;Kec. Jabon Kab. Sidoarjo;Kab. Sidoarjo;Kec. Kejayan;Kabupaten Pasuruan
36317;19/10/2022;Cerai Gugat;27;34;31;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sedati Kabupaten Sidoarjo;Kabupaten Sidoarjo;Kecamatan Jabon Kabupaten Sidoarjo);Kabupaten Sidoarjo)
36077;19/10/2022;Cerai Gugat;41;45;166;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru;"Kabupaten Sidoarjo
(Alamat Sekarang) Perumahan Puri Sejahtera II Blok N 16";Kecamatan Singosari;"Kabupaten Malang (Rumah kontrakan ibu Nanik);"
36601;19/10/2022;Cerai Gugat;42;39;128;Ekonomi;"Kecamatan 
Sukodono";Kabupaten Sidoarjo;Kecamatan  Sukodono;Kabupaten Sidoarjo
36616;20/10/2022;Cerai Gugat;27;27;35;Murtad;Kecamatan Taman;Kabupaten Sidoarjo;Kecamatan Taman;Kabupaten Sidoarjo
34831;20/10/2022;Cerai Gugat;44;34;96;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sedati;Kab. Sidoarjo;0;Kabupaten Sidoarjo dan sampai sekarang tidak diketahui keberadaannya (ghoib).
34840;20/10/2022;Cerai Gugat;64;64;511;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sukodono;Kabupaten Sidoarjo.;Kecamatan Sukodono;Kabupaten Sidoarjo. Sekarang tidak diketahui keberadaannya.
34856;20/10/2022;Cerai Gugat;23;25;34;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru;Kabupaten Sidoarjo;Kecamatan Waru;"Kabupaten Sidoarjo 
Sekarang tidak diketahui alamatnya dengan jelas dan pasti di wilayah Republik Indonesia"
36716;20/10/2022;Cerai Gugat;38;43;128;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru;"Kabupaten Sidoarjo
Tempat Tinggal Senyatanya Saat ini : Jl. Raya Bangsri";Kecamatan Waru;Kabupaten Sidoarjo
36727;20/10/2022;Cerai Gugat;49;50;260;Peselisihan dan Pertengkaran Terus Menerus;"Kecamatan 
Balongbendo";Kabupaten Sidoarjo;Kecamatan Balongbendo;Kabupaten Sidoarjo
34756;20/10/2022;Cerai Gugat;26;29;69;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Gedangan Kabupaten Sidoarjo;Kabupaten Sidoarjo;Kecamatan Gedangan Kabupaten Sidoarjo;Kabupaten Sidoarjo
34772;20/10/2022;Cerai Talak;36;34;174;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru;Kabupaten Sidoarjo.;Kecamatan Waru;Kabupaten Sidoarjo.
36599;20/10/2022;Cerai Talak;35;32;15;Peselisihan dan Pertengkaran Terus Menerus;Kec. Jambangan; Surabaya;Kec.Jambangan; Sidoarjo. Sebagai karyawan dibagian Sekretaris
34819;24/10/2022;Cerai Talak;58;56;10;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sidoarjo;Kab. Sidoarjo;Kecamatan Sidoarjo;Kab. Sidoarjo
35094;24/10/2022;Cerai Gugat;54;53;379;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru;Kab. Sidoarjo;Kecamatan Prambon;Kab. Sidoarjo
36634;24/10/2022;Cerai Gugat;29;33;108;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sukodono;Kabupaten Sidoarjo;Kecamatan Sukodono. Kabupaten Sidoarjo;Kabupaten Sidoarjo
36672;24/10/2022;Cerai Gugat;28;31;18;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Wonoayu;Kab. Sidoarjo;Kecamatan Wringinanom;Kab. Gresik
34882;24/10/2022;Cerai Gugat;32;36;155;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sidoarjo;Kabupaten Sidoarjo saat ini tinggal di Gang Masjid;Kecamatan Sidoarjo;"Kabupaten Sidoarjo Sekarang tidak diketahui alamatnya dengan jelas dan pasti di wilayah Indonesia;"
35138;24/10/2022;Cerai Gugat;31;35;101;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Jabon;Kab. Sidoarjo;Kecamatan Jabon;Kab. Sidoarjo
34884;24/10/2022;Cerai Talak;27;24;61;Ekonomi;Kecamatan Taman;Kabupaten Sidoarjo;Kecamatan Taman;Kabupaten Sidoarjo
36678;24/10/2022;Cerai Gugat;26;25;76;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru;Kabupaten Sidoarjo;Kalipuro;Kabupaten Banyuwangi
36686;24/10/2022;Cerai Talak;26;24;16;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tanggulangin;Kabupaten Sidoarjo;Candi;Kabupaten Sidoarjo (rumah bapak Supaat)
36434;24/10/2022;Cerai Gugat;30;37;173;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Balongbendo;Kab. Sidoarjo;Kecamatan Balongbendo;Kab. Sidoarjo
36690;24/10/2022;Cerai Gugat;27;26;78;Peselisihan dan Pertengkaran Terus Menerus;Tambak Sawah RT 03 RW 02 Desa/Kel. Tambak sawah Keamatan.Waru Kabupaten  Sidoarjo.;Kabupaten  Sidoarjo.;Kecamatan Waru Kabupaten Sidoarjo.;Kabupaten Sidoarjo.
36711;24/10/2022;Cerai Gugat;25;27;56;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Gedangan;Kab. Sidoarjo;Kecamatan Sedati;Kab. Sidoarjo
36712;24/10/2022;Cerai Gugat;24;27;79;Ekonomi;Kecamatan Gedangan;Kab. Sidoarjo;Kecamatan Sukodono;Kab. Sidoarjo
35194;24/10/2022;Cerai Talak;26;30;85;Ekonomi;Kecamatan Wonoayu;Kabupaten Sidoarjo;Wringinanom;Kabupaten Gresik
36229;24/10/2022;Cerai Gugat;42;45;267;Ekonomi;Kecamatan Gedangan;Kabupaten Sidoarjo;Kecamatan Sawahan;Kota Surabaya
36486;24/10/2022;Cerai Talak;30;27;119;Peselisihan dan Pertengkaran Terus Menerus;Trawas;Kab. Mojokerto;Kecamatan Tarik;Kab. Sidoarjo
36743;24/10/2022;Cerai Gugat;31;37;138;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Candi;Kabupaten Sidoarjo;Kecamatan Candi;Kabupaten Sidoarjo
36749;24/10/2022;Cerai Gugat;67;68;73;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru;"Kabupaten Sidoarjo;
   (Alamat Sekarang) Jalan Brigjen Katamso";Kecamatan Tulangan;Kabupaten Sidoarjo
36751;24/10/2022;Cerai Gugat;37;40;212;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru;Kabupaten Sidoarjo;Kecamatan Waru;Kabupaten Sidoarjo
36753;24/10/2022;Cerai Gugat;32;35;64;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Krembung;Kabupaten Sidoarjo.;Kecamatan Krembung;Kabupaten Sidoarjo.
36253;24/10/2022;Cerai Talak;30;28;51;Ekonomi;Kec. Sidoarjo;Kab. Sidoarjo;Kec. Sidoarjo;"Kab. 
Sidoarjo"
36266;24/10/2022;Cerai Talak;40;38;198;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Taman;"Kabupaten Sidoarjo
  (Alamat Sekarang) Perumahan Tambak Medoan Ayu Blok 9A nomor 1";Kecamatan Taman;Kabupaten Sidoarjo
36781;24/10/2022;Cerai Gugat;26;25;50;Ekonomi;Kecamatan Porong;Kabupaten Sidoarjo;Kecamatan Porong;Kabupaten Sidoarjo (Depan Toko Pendowo)
36784;24/10/2022;Cerai Gugat;40;46;213;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tarik;Kabupaten Sidoarjo saat ini tinggal di Singogalih;Kecamatan Tarik;Kabupaten Sidoarjo
36787;24/10/2022;Cerai Talak;27;28;71;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Taman;Kabupaten Sidoarjo;Kecamatan Taman;Kabupaten Sidoarjo
36789;24/10/2022;Cerai Gugat;24;24;58;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Wonoayu;Kabupaten Sidoarjo;"Kecamatan Wonoayu
Kabupaten Sidoarjo";Kabupaten Sidoarjo
35530;24/10/2022;Cerai Gugat;43;45;242;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Balongbendo;Kabupaten Sidoarjo;Kecamatan Tarik;Kabupaten Sidoarjo. (Alamat Rumah Orang Tua Tergugat)
36555;24/10/2022;Cerai Gugat;39;42;13;Ekonomi;Kecamatan Candi;Kabupaten Sidoarjo;Kecamatan Takeran;Kabupaten Magetan
36818;24/10/2022;Cerai Gugat;29;40;160;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Jabon;"Kabupaten Sidoarjo;";Kecamatan Cisarua;Kabupaten Bandung Barat
36820;24/10/2022;Cerai Gugat;26;36;78;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Porong;"Kabupaten Sidoarjo
(Alamat Sekarang)Dusun Lajuk";Kecamatan Gempol;Kabupaten Pasuruan
34801;24/10/2022;Cerai Gugat;40;59;213;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Balongbendo;Kabupaten SIdoarjo saat ini tinggal di Seketi Utara;Kecamatan Balongbendo;Kabupaten SIdoarjo
36594;24/10/2022;Cerai Gugat;30;35;130;Zina;Jalan Ababil Rt.14/04 Larangan Candi Sidoarjo;Jalan Ababil Rt.14/04 Larangan Candi Sidoarjo;Jalan Mojo Gang 4 no 10a Rt.08/05 Gubeng Surabaya.;Jalan Mojo Gang 4 no 10a Rt.08/05 Gubeng Surabaya.
36597;24/10/2022;Cerai Talak;49;49;12;Peselisihan dan Pertengkaran Terus Menerus;Sidoarjo;Kabupaten Sidoarjo;Rubaru;Kabupaten Sumenep
36347;24/10/2022;Cerai Gugat;28;31;94;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Gedangan;Kabupaten Sidoarjo;Kecamatan Klari; Kode Pos 41371.
36868;25/10/2022;Cerai Gugat;32;33;87;Peselisihan dan Pertengkaran Terus Menerus; Buduran Kab, Sidoarjo; Sidoarjo;Tambak Sari, Kota Surabaya (rumah moch soebroto);Kota Surabaya (rumah moch soebroto)
36360;25/10/2022;Cerai Gugat;41;52;68;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Prambon;Kabupaten Sidoarjo;Kecamatan Magersari;Kabupaten Mojokerto
36621;25/10/2022;Cerai Talak;27;27;50;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sukodono;Kab. Sidoarjo;Kecamatan Taman;Kab. Sidoarjo (Rumah Kost Bapak Jali)
36878;25/10/2022;Cerai Gugat;38;48;237;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tulangan;Kabupaten  Sidoarjo;Peterongan;Kabupaten Jombang (Rumah ibu Musdalifah)
34841;25/10/2022;Cerai Gugat;56;56;358;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Wonoayu;"Kabupaten Sidoarjo;";Kecamatan Wonoayu;Kabupaten Sidoarjo
36637;25/10/2022;Cerai Gugat;38;42;188;Ekonomi;Kec. Tulangan Kab. Sidoarjo;Kab. Sidoarjo;"Kecamatan Tulangan Kabupaten Sidoarjo
  (rumah Ibu Samiyem) Ortu Tergugat";"Kabupaten Sidoarjo
  (rumah Ibu Samiyem) Ortu Tergugat"
34868;25/10/2022;Cerai Gugat;47;37;83;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sukodono;Kab. Sidoarjo;" SUKODONO , SIDOARJO 
   ( Sekarang tidak diketahui alamatnya dengan jelas baik didalam maupun di luar wilayah wilayah  Republik Indonesia )";" SIDOARJO 
   ( Sekarang tidak diketahui alamatnya dengan jelas baik didalam maupun di luar wilayah wilayah  Republik Indonesia )"
36425;25/10/2022;Cerai Gugat;29;37;115;Ekonomi;Sidoarjo;Kabupaten Sidoarjo;Kecamatan Genteng;Kota Surabaya. (Alamat Rumah Orang Tua Tergugat Bapak Sendiyanto/Ibu Soemarti)
35665;25/10/2022;Cerai Gugat;55;70;120;Meninggalkan Salah Satu Pihak;Kecamatan Gedangan;Kabupaten Sidoarjo;Kecamatan Gedangan;"Kabupaten Sidoarjo
Sekarang tidak diketahui alamat dan tempat tinggalnya dengan jelas"
36189;25/10/2022;Cerai Gugat;30;28;47;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Buduran;kabupaten Sidoarjo;Kecamatan Buduran;kabupaten Sidoarjo (Depan Toko Santi)
36705;25/10/2022;Cerai Gugat;37;31;43;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Porong;Kabupaten Sidoarjo;Kecamatan Krembung;Kabupaten Sidoarjo
36768;25/10/2022;Cerai Gugat;33;38;171;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Taman;Kabupaten Sidoarjo;Kecamatan Taman;Kabupaten Sidoarjo (Rumah ibu Anisa / Bpk Salim)
36770;25/10/2022;Cerai Talak;52;44;324;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Balongbendo;Kabupaten Sidoarjo saat ini tinggal di Bogem Pinggil;Kecamatan Balongbendo;"Kabupaten Sidoarjo;"
36772;25/10/2022;Cerai Gugat;41;51;185;Peselisihan dan Pertengkaran Terus Menerus;Kec. Gedangan Kab. Sidoarjo saat ini berada di Desa Gelang RT. 06 RW. 01 Kec. Tulangan Kab. Sidoarjo;Kab. Sidoarjo saat ini berada di Desa Gelang RT. 06 RW. 01 Kec. Tulangan Kab. Sidoarjo;Kec. Gedangan Kab. Sidoarjo saat ini berada di Perumahan Alam Pesona I Blok M No. 28 RT. 58 RW. 11 Ds.Sidorejo Kec. Krian Kab. Sidoarjo.;Kab. Sidoarjo saat ini berada di Perumahan Alam Pesona I Blok M No. 28 RT. 58 RW. 11 Ds.Sidorejo Kec. Krian Kab. Sidoarjo.
36779;25/10/2022;Cerai Gugat;33;35;104;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tulangan;Kabupaten Sidoarjo;Kecamatan Sawahan;Kota Surabaya
36780;25/10/2022;Cerai Talak;53;45;174;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sedati;Kab. Sidoarjo;Kecamatan Sedati;Kab. Sidoarjo
36800;25/10/2022;Cerai Talak;45;33;149;Peselisihan dan Pertengkaran Terus Menerus;Sidoarjo;Kabupaten Sidoarjo;Sidoarjo;Kabupaten Sidoarjo
36801;25/10/2022;Cerai Gugat;24;29;50;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Taman;"Kabupaten Sidoarjo
(Alamat Sekarang) Dusun Kayen";Kecamatan Taman;Kabupaten Sidoarjo
36803;25/10/2022;Cerai Talak;27;27;88;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tulangan ;"Kabupaten Sidoarjo
  (Alamat Sekarang) Jalan Galangan nomor 19";Kecamatan Sedati;"Kabupaten Sidoarjo (Rumah Belakang Abah Yan) dengan nama panggilan (Lala); ;"
36571;25/10/2022;Cerai Talak;27;26;101;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Jabon;Kabupaten Sidoarjo;Buduran;Kabupaten Sidoarjo
36836;25/10/2022;Cerai Gugat;25;25;17;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sedati;Kabupaten Sidoarjo (Alamat Sekarang) Dusun Centong;Kecamatan Balongbendo;"Kabupaten Sidoarjo;"
34828;26/10/2022;Cerai Gugat;44;22;117;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sukodono;"Kabupaten Sidoarjo;";Kecamatan Sukodono;Kabupaten Sidoarjo
36636;26/10/2022;Cerai Gugat;25;34;81;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Buduran;Kabupaten Sidoarjo saat ini tinggal di Banjar;Kecamatan Buduran;Kabupaten Sidoarjo
34851;26/10/2022;Cerai Gugat;38;40;225;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Krembangan;"Kabupaten Sidoarjo;";Kecamatan Gedangan;Kabupaten Sidoarjo
36135;26/10/2022;Cerai Gugat;37;43;196;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tanggulangin;Kabupaten Sidoarjo;Kecamatan Dompu; Kab Dompu NTB
35387;26/10/2022;Cerai Talak;30;;18;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Waru;Kab. Sidoarjo;Kecamatan Waru;Kab. Sidoarjo
36677;26/10/2022;Cerai Gugat;28;;113;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tarik;Kab. Sidoarjo;Kutorejo;Kabupaten Mojokerto
34892;26/10/2022;Cerai Gugat;43;39;85;Ekonomi;Kec. Candi;Kab. Sidoarjo;tidak diketahui;tidak diketahui
36431;26/10/2022;Cerai Gugat;28;34;62;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Wonoayu;Kabupaten Sidoarjo (sesuai KTP di RT. 004 RW. 004 Desa Wonoayu Kecamatan Wonoayu Kabupaten Sidoarjo);Kecamatan Wonoayu;Kabupaten Sidoarjo
36943;26/10/2022;Cerai Gugat;23;28;61;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Krian;Kabupaten Sidoarjo;Kecamatan Taman;Kabupaten
36709;26/10/2022;Cerai Talak;28;26;9;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidaorjo;Kecamatan Porong;Kabupaten Sidoarjo
34926;26/10/2022;Cerai Gugat;35;47;27;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Porong;Kabupaten Sidoarjo;Kecamatan Porong;Kabupaten Sidoarjo
36718;26/10/2022;Cerai Talak;28;26;80;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kab. Sidoarjo;Candi;Kabupaten Sidoarjo
36721;26/10/2022;Cerai Gugat;30;30;105;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sedati;Kabupaten Sidoarjo;Kecamatan Buduran;Kabupaten Sidoarjo
36723;26/10/2022;Cerai Gugat;47;57;207;Ekonomi;Kecamatan Waru;Kabupaten Sidoarjo;Kecamatan Waru;Kabupaten Sidoarjo
36756;26/10/2022;Cerai Gugat;27;27;73;Peselisihan dan Pertengkaran Terus Menerus;Candi;Kabupaten Sidoarjo;Sidoarjo;Kab. Sidoarjo
36762;26/10/2022;Cerai Gugat;24;28;66;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Mojoanyar;Kabupaten Mojokerto saat ini tinggal di Dusun Balonggabus;Kecamatan Mojoanyar;"Kabupaten Mojokerto;"
36771;26/10/2022;Cerai Talak;77;61;737;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Krian;Kabupaten Sidoarjo;Kecamatan Krian;Kabupaten Sidoarjo
36004;26/10/2022;Cerai Gugat;38;38;213;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sedati;Kab. Sidoarjo;Kecamatan Gunung Anyar;Kota Surabaya
36774;26/10/2022;Cerai Gugat;32;30;9;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Prambon;Kabupaten Sidoarjo;Kecamatan Prambon;"Kabupaten Sidoarjo;"
36783;26/10/2022;Cerai Gugat;33;35;172;Ekonomi;Kecamatan Sidoarjo;Kabupaten Sidoarjo saat ini tinggal di Jalan Sekardangan Gang II ;Kecamatan Sidoarjo;Kabupaten Sidoarjo
36788;26/10/2022;Cerai Gugat;27;31;71;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Buduran;Kab. Sidoarjo;Kecamatan Candi;Kab. Sidoarjo
36799;26/10/2022;Cerai Gugat;25;32;24;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Tarik;Kabupaten Sidoarjo;Kecamatan Tarik  Kabupaten Sidoarjo;Kabupaten Sidoarjo
36813;26/10/2022;Cerai Gugat;47;53;151;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Wonoayu;Kabupaten Sidoarjo (Alamat Sekarang) Villa Jasmine III Blok A4 nomor ;Kecamatan Wonoayu;"Kabupaten Sidoarjo;"
36817;26/10/2022;Cerai Gugat;0;0;32;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sedati;Kabupaten Sidoarjo;Kecamatan Sedati;Kab. Sidoarjo
36819;26/10/2022;Cerai Gugat;30;35;155;Peselisihan dan Pertengkaran Terus Menerus;Kec.Sedati Kab. Sidoarjo;Kab. Sidoarjo;Kec. Sedati Kab. Sidoarjo;Kab. Sidoarjo
36823;26/10/2022;Cerai Talak;38;37;101;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Sidoarjo;Kabupaten Sidoarjo;Kecamatan Candi;Kabupaten Sidoarjo
36824;26/10/2022;Cerai Gugat;30;25;47;Peselisihan dan Pertengkaran Terus Menerus;Kecamatan Gedangan;Kab. Sidoarjo;Kecamatan Taman;Kab. Sidoarjo
36825;26/10/2022;Cerai Gugat;43;43;187;Zina;Kecamatan Sukodono;Kabupaten Sidoarjo;Kecamatan Sukodono;Kabupaten Sidoarjo
